"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"313","MMTBMW X7:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"314","MMTBMW X7:MY2019:MileGrpATC3","0",".",".","."
"315","MMTBMW X7:MY2020","0",".",".","."
"316","MMTBMW X7:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"317","MMTBMW X7:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"318","MMTBMW X7:MY2020:MileGrpATC3","0",".",".","."
"319","MMTBMW i3","-7.00608084586855","4.63991932032546","-17.859845","-0.264928025000003"
"320","MMTBMW i3:MY2018","-1e+13","0","-1e+13","-1e+13"
"321","MMTBMW i3:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"322","MMTBMW i3:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"323","MMTBMW i3:MY2018:MileGrpATC3","0",".",".","."
"324","MMTBMW i3:MY2019","-1e+13","0","-1e+13","-1e+13"
"325","MMTBMW i3:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"326","MMTBMW i3:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"327","MMTBMW i3:MY2019:MileGrpATC3","0",".",".","."
"328","MMTBMW i3:MY2020","0",".",".","."
"329","MMTBMW i3:MY2020:MileGrpATC1","5.39019644459927","4.76398679014051","-2.06981425","16.2153825"
"330","MMTBMW i3:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"331","MMTBMW i3:MY2020:MileGrpATC3","0",".",".","."
"332","MMTBuick Enclave","-7.89207416644737","3.64183446397186","-16.51866","-2.72797675"
"333","MMTBuick Enclave:MY2018","4.8742984425364","3.68203410632734","-0.514454225","13.4859475"
"334","MMTBuick Enclave:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"335","MMTBuick Enclave:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"336","MMTBuick Enclave:MY2018:MileGrpATC3","0",".",".","."
"337","MMTBuick Enclave:MY2019","-3.06660498718462","5.57937130538683","-14.8001075","7.49378224999999"
"338","MMTBuick Enclave:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"339","MMTBuick Enclave:MY2019:MileGrpATC2","6.2612815853361","5.00057384390007","-1.38917425","17.5411575"
"340","MMTBuick Enclave:MY2019:MileGrpATC3","0",".",".","."
"341","MMTBuick Enclave:MY2020","0",".",".","."
"342","MMTBuick Enclave:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"343","MMTBuick Enclave:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"344","MMTBuick Enclave:MY2020:MileGrpATC3","0",".",".","."
"345","MMTBuick Encore","-1e+13","0","-1e+13","-1e+13"
"346","MMTBuick Encore:MY2018","-1e+13","0","-1e+13","-1e+13"
"347","MMTBuick Encore:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"348","MMTBuick Encore:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"349","MMTBuick Encore:MY2018:MileGrpATC3","0",".",".","."
"350","MMTBuick Encore:MY2019","-1e+13","0","-1e+13","-1e+13"
"351","MMTBuick Encore:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"352","MMTBuick Encore:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"353","MMTBuick Encore:MY2019:MileGrpATC3","0",".",".","."
"354","MMTBuick Encore:MY2020","0",".",".","."
"355","MMTBuick Encore:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"356","MMTBuick Encore:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"357","MMTBuick Encore:MY2020:MileGrpATC3","0",".",".","."
"358","MMTBuick Envision","-9.72415813627193","5.17365404282848","-21.74601","-2.369717"
"359","MMTBuick Envision:MY2018","-1e+13","0","-1e+13","-1e+13"
"360","MMTBuick Envision:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"361","MMTBuick Envision:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"362","MMTBuick Envision:MY2018:MileGrpATC3","0",".",".","."
"363","MMTBuick Envision:MY2019","-1.284298065165","6.31202599182463","-14.1100125","11.12897"
"364","MMTBuick Envision:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"365","MMTBuick Envision:MY2019:MileGrpATC2","6.88258331664197","5.42563029183798","-1.2672495","19.3326475"
"366","MMTBuick Envision:MY2019:MileGrpATC3","0",".",".","."
"367","MMTBuick Envision:MY2020","0",".",".","."
"368","MMTBuick Envision:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"369","MMTBuick Envision:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"370","MMTBuick Envision:MY2020:MileGrpATC3","0",".",".","."
"371","MMTBuick LaCrosse","-1e+13","0","-1e+13","-1e+13"
"372","MMTBuick LaCrosse:MY2018","-1e+13","0","-1e+13","-1e+13"
"373","MMTBuick LaCrosse:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"374","MMTBuick LaCrosse:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"375","MMTBuick LaCrosse:MY2018:MileGrpATC3","0",".",".","."
"376","MMTBuick LaCrosse:MY2019","0",".",".","."
"377","MMTBuick LaCrosse:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"378","MMTBuick LaCrosse:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"379","MMTBuick LaCrosse:MY2019:MileGrpATC3","0",".",".","."
"380","MMTBuick Regal/Buick Regal TourX","-8.69026591731671","5.42294527980278","-21.0359425","-0.662692000000002"
"381","MMTBuick Regal/Buick Regal TourX:MY2018","-1.63461631321171","6.43743102973909","-14.34891","11.336265"
"382","MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC1","6.03895489884518","5.41747470792251","-2.23186225","18.3980825"
"383","MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"384","MMTBuick Regal/Buick Regal TourX:MY2018:MileGrpATC3","0",".",".","."
"385","MMTBuick Regal/Buick Regal TourX:MY2019","-1e+13","0","-1e+13","-1e+13"
"386","MMTBuick Regal/Buick Regal TourX:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"387","MMTBuick Regal/Buick Regal TourX:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"388","MMTBuick Regal/Buick Regal TourX:MY2019:MileGrpATC3","0",".",".","."
"389","MMTBuick Regal/Buick Regal TourX:MY2020","0",".",".","."
"390","MMTBuick Regal/Buick Regal TourX:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"391","MMTBuick Regal/Buick Regal TourX:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"392","MMTBuick Regal/Buick Regal TourX:MY2020:MileGrpATC3","0",".",".","."
"393","MMTCadillac CT6","-6.53294731606079","3.92731043314538","-15.5357475","-0.707729825000006"
"394","MMTCadillac CT6:MY2018","-0.707822585173943","5.11964531109169","-10.94753","9.44474524999997"
"395","MMTCadillac CT6:MY2018:MileGrpATC1","4.10008423393482","4.10923537249067","-2.4696635","13.384935"
"396","MMTCadillac CT6:MY2018:MileGrpATC2","3.88827492185684","4.11477909536173","-2.763267","13.1544"
"397","MMTCadillac CT6:MY2018:MileGrpATC3","0",".",".","."
"398","MMTCadillac CT6:MY2019","-1e+13","0","-1e+13","-1e+13"
"399","MMTCadillac CT6:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"400","MMTCadillac CT6:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"401","MMTCadillac CT6:MY2019:MileGrpATC3","0",".",".","."
"402","MMTCadillac CT6:MY2020","0",".",".","."
"403","MMTCadillac CT6:MY2020:MileGrpATC1","4.9227832465582","4.11899405102614","-1.775233","14.151445"
"404","MMTCadillac CT6:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"405","MMTCadillac CT6:MY2020:MileGrpATC3","0",".",".","."
"406","MMTCadillac Escalade","-1e+13","0","-1e+13","-1e+13"
"407","MMTCadillac Escalade:MY2018","-1e+13","0","-1e+13","-1e+13"
"408","MMTCadillac Escalade:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"409","MMTCadillac Escalade:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"410","MMTCadillac Escalade:MY2018:MileGrpATC3","0",".",".","."
"411","MMTCadillac Escalade:MY2019","-1e+13","0","-1e+13","-1e+13"
"412","MMTCadillac Escalade:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"413","MMTCadillac Escalade:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"414","MMTCadillac Escalade:MY2019:MileGrpATC3","0",".",".","."
"415","MMTCadillac Escalade:MY2020","0",".",".","."
"416","MMTCadillac Escalade:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"417","MMTCadillac Escalade:MY2020:MileGrpATC3","0",".",".","."
"418","MMTCadillac XT4","-7.74523441284737","4.29018656419356","-18.0157975","-1.79022575000001"
"419","MMTCadillac XT4:MY2019","4.28404049867623","4.41000534997113","-2.4417955","14.6382075"
"420","MMTCadillac XT4:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"421","MMTCadillac XT4:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"422","MMTCadillac XT4:MY2019:MileGrpATC3","0",".",".","."
"423","MMTCadillac XT4:MY2020","0",".",".","."
"424","MMTCadillac XT4:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"425","MMTCadillac XT4:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"426","MMTCadillac XT4:MY2020:MileGrpATC3","0",".",".","."
"427","MMTCadillac XT5","-7.5628493231579","3.60485007635232","-16.069725","-2.38783325"
"428","MMTCadillac XT5:MY2018","-1.08265720345021","4.84363896732356","-10.879575","8.4579755"
"429","MMTCadillac XT5:MY2018:MileGrpATC1","4.31406477288184","3.92392651758677","-1.885799","13.2723325"
"430","MMTCadillac XT5:MY2018:MileGrpATC2","3.85083120277367","3.93965098613082","-2.37865025","12.834255"
"431","MMTCadillac XT5:MY2018:MileGrpATC3","0",".",".","."
"432","MMTCadillac XT5:MY2019","3.16802753986727","3.77467631042979","-2.80300275","11.82038"
"433","MMTCadillac XT5:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"434","MMTCadillac XT5:MY2019:MileGrpATC2","-0.290131857545048","1.81228987838582","-3.9618415","3.33294424999999"
"435","MMTCadillac XT5:MY2019:MileGrpATC3","0",".",".","."
"436","MMTCadillac XT5:MY2020","0",".",".","."
"437","MMTCadillac XT5:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"438","MMTCadillac XT5:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"439","MMTCadillac XT5:MY2020:MileGrpATC3","0",".",".","."
"440","MMTCadillac XTS","-8.44568255951754","4.1811171311337","-18.413025","-2.6050005"
"441","MMTCadillac XTS:MY2018","-1e+13","0","-1e+13","-1e+13"
"442","MMTCadillac XTS:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"443","MMTCadillac XTS:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"444","MMTCadillac XTS:MY2018:MileGrpATC3","0",".",".","."
"445","MMTCadillac XTS:MY2019","0",".",".","."
"446","MMTCadillac XTS:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"447","MMTCadillac XTS:MY2019:MileGrpATC2","5.85227666378285","4.31255296250503","-0.82458085","15.8307275"
"448","MMTCadillac XTS:MY2019:MileGrpATC3","0",".",".","."
"449","MMTChevrolet Blazer/GMC Jimmy","-7.38242426084211","3.85662763494314","-16.3744825","-1.79305"
"450","MMTChevrolet Blazer/GMC Jimmy:MY2019","-2.54570644397855","5.78971389788091","-14.6905225","8.33149675"
"451","MMTChevrolet Blazer/GMC Jimmy:MY2019:MileGrpATC1","5.47338386901645","5.20522238786519","-2.528961","17.19162"
"452","MMTChevrolet Blazer/GMC Jimmy:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"453","MMTChevrolet Blazer/GMC Jimmy:MY2019:MileGrpATC3","0",".",".","."
"454","MMTChevrolet Blazer/GMC Jimmy:MY2020","0",".",".","."
"455","MMTChevrolet Blazer/GMC Jimmy:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"456","MMTChevrolet Blazer/GMC Jimmy:MY2020:MileGrpATC2","3.7135564271554","4.01486284842923","-2.7121815","12.8202125"
"457","MMTChevrolet Blazer/GMC Jimmy:MY2020:MileGrpATC3","0",".",".","."
"458","MMTChevrolet Bolt","-9.81334285306579","5.28128847679044","-21.9581925","-2.1734085"
"459","MMTChevrolet Bolt:MY2018","-1e+13","0","-1e+13","-1e+13"
"460","MMTChevrolet Bolt:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"461","MMTChevrolet Bolt:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"462","MMTChevrolet Bolt:MY2018:MileGrpATC3","0",".",".","."
"463","MMTChevrolet Bolt:MY2019","-2.01065480417283","6.4043024191695","-14.859605","10.6711175"
"464","MMTChevrolet Bolt:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"465","MMTChevrolet Bolt:MY2019:MileGrpATC2","6.57392750197956","5.33464656233559","-1.47803675","18.76475"
"466","MMTChevrolet Bolt:MY2019:MileGrpATC3","0",".",".","."
"467","MMTChevrolet Bolt:MY2020","0",".",".","."
"468","MMTChevrolet Bolt:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"469","MMTChevrolet Bolt:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"470","MMTChevrolet Bolt:MY2020:MileGrpATC3","0",".",".","."
"471","MMTChevrolet Camaro","-1e+13","0","-1e+13","-1e+13"
"472","MMTChevrolet Camaro:MY2018","-1e+13","0","-1e+13","-1e+13"
"473","MMTChevrolet Camaro:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"474","MMTChevrolet Camaro:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"475","MMTChevrolet Camaro:MY2018:MileGrpATC3","0",".",".","."
"476","MMTChevrolet Camaro:MY2019","-1e+13","0","-1e+13","-1e+13"
"477","MMTChevrolet Camaro:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"478","MMTChevrolet Camaro:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"479","MMTChevrolet Camaro:MY2019:MileGrpATC3","0",".",".","."
"480","MMTChevrolet Camaro:MY2020","0",".",".","."
"481","MMTChevrolet Camaro:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"482","MMTChevrolet Camaro:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"483","MMTChevrolet Camaro:MY2020:MileGrpATC3","0",".",".","."
"484","MMTChevrolet Colorado/GMC Canyon","-7.23022407328947","3.39968750007396","-15.3202975","-2.4270605"
"485","MMTChevrolet Colorado/GMC Canyon:MY2018","-1e+13","0","-1e+13","-1e+13"
"486","MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"487","MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"488","MMTChevrolet Colorado/GMC Canyon:MY2018:MileGrpATC3","0",".",".","."
"489","MMTChevrolet Colorado/GMC Canyon:MY2019","2.55882863668645","3.59326320182245","-3.25113125","10.84458"
"490","MMTChevrolet Colorado/GMC Canyon:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"491","MMTChevrolet Colorado/GMC Canyon:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"492","MMTChevrolet Colorado/GMC Canyon:MY2019:MileGrpATC3","0",".",".","."
"493","MMTChevrolet Colorado/GMC Canyon:MY2020","0",".",".","."
"494","MMTChevrolet Colorado/GMC Canyon:MY2020:MileGrpATC1","3.18563362774605","3.59051961888218","-2.513959","11.453615"
"495","MMTChevrolet Colorado/GMC Canyon:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"496","MMTChevrolet Colorado/GMC Canyon:MY2020:MileGrpATC3","0",".",".","."
"497","MMTChevrolet Corvette","-1e+13","0","-1e+13","-1e+13"
"498","MMTChevrolet Corvette:MY2018","-1e+13","0","-1e+13","-1e+13"
"499","MMTChevrolet Corvette:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"500","MMTChevrolet Corvette:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"501","MMTChevrolet Corvette:MY2018:MileGrpATC3","0",".",".","."
"502","MMTChevrolet Corvette:MY2019","-1e+13","0","-1e+13","-1e+13"
"503","MMTChevrolet Corvette:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"504","MMTChevrolet Corvette:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"505","MMTChevrolet Corvette:MY2019:MileGrpATC3","0",".",".","."
"506","MMTChevrolet Corvette:MY2020","0",".",".","."
"507","MMTChevrolet Corvette:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"508","MMTChevrolet Corvette:MY2020:MileGrpATC2","0",".",".","."
"509","MMTChevrolet Cruze","-9.08419848470614","4.76182775626418","-20.15466","-2.3332695"
"510","MMTChevrolet Cruze:MY2018","0.489783099685526","5.56133265377907","-10.0596375","12.09517"
"511","MMTChevrolet Cruze:MY2018:MileGrpATC1","4.26734597871333","4.10002406149847","-2.22418375","13.6340525"
"512","MMTChevrolet Cruze:MY2018:MileGrpATC2","4.29235137191044","4.08350169627097","-2.153026","13.5196375"
"513","MMTChevrolet Cruze:MY2018:MileGrpATC3","0",".",".","."
"514","MMTChevrolet Cruze:MY2019","0",".",".","."
"515","MMTChevrolet Cruze:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"516","MMTChevrolet Cruze:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"517","MMTChevrolet Cruze:MY2019:MileGrpATC3","0",".",".","."
"518","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent","-8.50991902192983","3.11115690295988","-16.0635425","-4.1370265"
"519","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018","4.08431831910535","3.15556008370524","-0.5024938","11.6510325"
"520","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC1","-1.32689259922811","1.42993314929849","-4.58194125","1.0475075"
"521","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC2","-0.814794496154683","1.01935999781079","-2.94636675","1.08591575"
"522","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC3","0",".",".","."
"523","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019","2.7645453881625","3.31362380225642","-2.583994","10.46178"
"524","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"525","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC2","0.772140923425171","1.49984313295511","-1.91400625","4.07808375"
"526","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC3","0",".",".","."
"527","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020","0",".",".","."
"528","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"529","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"530","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC3","0",".",".","."
"531","MMTChevrolet Impala","-1e+13","0","-1e+13","-1e+13"
"532","MMTChevrolet Impala:MY2018","-1e+13","0","-1e+13","-1e+13"
"533","MMTChevrolet Impala:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"534","MMTChevrolet Impala:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"535","MMTChevrolet Impala:MY2018:MileGrpATC3","0",".",".","."
"536","MMTChevrolet Impala:MY2019","-1e+13","0","-1e+13","-1e+13"
"537","MMTChevrolet Impala:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"538","MMTChevrolet Impala:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"539","MMTChevrolet Impala:MY2019:MileGrpATC3","0",".",".","."
"540","MMTChevrolet Impala:MY2020","0",".",".","."
"541","MMTChevrolet Impala:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"542","MMTChevrolet Impala:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"543","MMTChevrolet Impala:MY2020:MileGrpATC3","0",".",".","."
"544","MMTChevrolet Malibu","-1e+13","0","-1e+13","-1e+13"
"545","MMTChevrolet Malibu:MY2018","-1e+13","0","-1e+13","-1e+13"
"546","MMTChevrolet Malibu:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"547","MMTChevrolet Malibu:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"548","MMTChevrolet Malibu:MY2018:MileGrpATC3","0",".",".","."
"549","MMTChevrolet Malibu:MY2019","-1e+13","0","-1e+13","-1e+13"
"550","MMTChevrolet Malibu:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"551","MMTChevrolet Malibu:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"552","MMTChevrolet Malibu:MY2019:MileGrpATC3","0",".",".","."
"553","MMTChevrolet Malibu:MY2020","0",".",".","."
"554","MMTChevrolet Malibu:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"555","MMTChevrolet Malibu:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"556","MMTChevrolet Malibu:MY2020:MileGrpATC3","0",".",".","."
"557","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited","-9.38255742368421","4.10998597841766","-19.2306125","-3.7755245"
"558","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019","0",".",".","."
"559","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC1","4.9739101374257","4.25374454420748","-1.446579","14.953105"
"560","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"561","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC3","0",".",".","."
"562","MMTChevrolet Silverado 1500/GMC Sierra 1500","-6.87755850307018","2.30473890352275","-12.3024425","-3.531094"
"563","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018","3.30709635005658","2.34686389938903","-0.198219325","8.82739474999999"
"564","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"565","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"566","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC3","0",".",".","."
"567","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019","1.70628219919149","2.59481470763961","-2.754505","7.488542"
"568","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"569","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC2","0.67616833353707","1.48821234305632","-2.026342","3.90101"
"570","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC3","0",".",".","."
"571","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020","0",".",".","."
"572","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC1","2.80975378203741","2.4340187323492","-1.0602885","8.411549"
"573","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC2","1.9127572978254","2.60464043615405","-2.64949175","7.66829025"
"574","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC3","0",".",".","."
"575","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD","-1e+13","0","-1e+13","-1e+13"
"576","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018","-1e+13","0","-1e+13","-1e+13"
"577","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"578","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"579","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC3","0",".",".","."
"580","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019","-1e+13","0","-1e+13","-1e+13"
"581","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"582","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"583","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC3","0",".",".","."
"584","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020","0",".",".","."
"585","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"586","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"587","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC3","0",".",".","."
"588","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD","-7.78098792495175","4.35886430773028","-18.1715575","-1.63494425"
"589","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018","-1e+13","0","-1e+13","-1e+13"
"590","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"591","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
